id,lat,long,date,time,diff,hr,weekday,Timestamp
9,36.08172065,24.85095443,2014-01-06,08:17,0,08,Mon,2014-01-06T00:17:01Z
9,36.04807285,24.87956625,2014-01-06,08:37,213,08,Mon,2014-01-06T00:37:10Z
9,36.07667101,24.857594249999998,2014-01-06,12:17,102,12,Mon,2014-01-06T04:17:27Z
9,36.07662311,24.86275641,2014-01-06,13:59,198,13,Mon,2014-01-06T05:59:59Z
9,36.08432138,24.85644706,2014-01-06,17:28,105,17,Mon,2014-01-06T09:28:57Z
9,36.07668754,24.85761839,2014-01-06,19:19,716,19,Mon,2014-01-06T11:19:01Z
9,36.08180684,24.85087536,2014-01-07,07:17,52,07,Tue,2014-01-06T23:17:39Z
9,36.0480211,24.87957626,2014-01-07,08:23,235,08,Tue,2014-01-07T00:23:11Z
9,36.06582726,24.85237873,2014-01-07,12:26,84,12,Tue,2014-01-07T04:26:26Z
9,36.04802843,24.87956683,2014-01-07,13:57,193,13,Tue,2014-01-07T05:57:26Z
9,36.08432022,24.85638029,2014-01-07,17:15,895,17,Tue,2014-01-07T09:15:01Z
9,36.04808028,24.87957556,2014-01-08,08:30,234,08,Wed,2014-01-08T00:30:10Z
9,36.05442927,24.89995884,2014-01-08,12:27,89,12,Wed,2014-01-08T04:27:23Z
9,36.04802955,24.87957553,2014-01-08,13:59,191,13,Wed,2014-01-08T05:59:23Z
9,36.08425304,24.85638239,2014-01-08,17:19,192,17,Wed,2014-01-08T09:19:57Z
9,36.08423757,24.85645312,2014-01-08,20:34,710,20,Wed,2014-01-08T12:34:13Z
9,36.05749382,24.87616493,2014-01-09,08:39,227,08,Thu,2014-01-09T00:39:59Z
9,36.05445992,24.89986761,2014-01-09,12:30,102,12,Thu,2014-01-09T04:30:23Z
9,36.04802806,24.8795729,2014-01-09,14:15,188,14,Thu,2014-01-09T06:15:23Z
9,36.08431814,24.85636909,2014-01-09,17:33,45,17,Thu,2014-01-09T09:33:57Z
9,36.07667273,24.85757429,2014-01-09,18:26,110,18,Thu,2014-01-09T10:26:22Z
9,36.08430917,24.85643643,2014-01-09,20:18,667,20,Thu,2014-01-09T12:18:13Z
9,36.0817942,24.85089098,2014-01-10,07:27,31,07,Fri,2014-01-09T23:27:39Z
9,36.08092875,24.85290875,2014-01-10,07:59,10,07,Fri,2014-01-09T23:59:58Z
9,36.04802981,24.87957282,2014-01-10,08:19,241,08,Fri,2014-01-10T00:19:11Z
9,36.05196503,24.87076769,2014-01-10,12:22,96,12,Fri,2014-01-10T04:22:05Z
9,36.04843308,24.87956979,2014-01-10,13:59,211,13,Fri,2014-01-10T05:59:59Z
9,36.07907657,24.86167339,2014-01-10,17:39,91,17,Fri,2014-01-10T09:39:59Z
9,36.08546198,24.8604146,2014-01-10,19:12,283,19,Fri,2014-01-10T11:12:00Z
9,36.08426401,24.85639886,2014-01-10,23:57,1177,23,Fri,2014-01-10T15:57:01Z
9,36.08423126,24.85642276,2014-01-11,19:36,1376,19,Sat,2014-01-11T11:36:13Z
9,36.07529478,24.85633237,2014-01-12,18:34,827,18,Sun,2014-01-12T10:34:15Z
9,36.05158111,24.87957595,2014-01-13,08:39,12,08,Mon,2014-01-13T00:39:59Z
9,36.04803033,24.87956526,2014-01-13,08:52,201,08,Mon,2014-01-13T00:52:26Z
9,36.05194322,24.87080531,2014-01-13,12:15,115,12,Mon,2014-01-13T04:15:05Z
9,36.0480298,24.87956761,2014-01-13,14:12,194,14,Mon,2014-01-13T06:12:05Z
9,36.08430276,24.85639469,2014-01-13,17:36,862,17,Mon,2014-01-13T09:36:57Z
9,36.08098227,24.85291023,2014-01-14,07:59,10,07,Tue,2014-01-13T23:59:57Z
9,36.04802937,24.87957542,2014-01-14,08:19,244,08,Tue,2014-01-14T00:19:11Z
9,36.05977179,24.85808225,2014-01-14,12:29,89,12,Tue,2014-01-14T04:29:16Z
9,36.05670866,24.86539558,2014-01-14,13:59,200,13,Tue,2014-01-14T05:59:58Z
9,36.08427728,24.85642202,2014-01-14,17:30,40,17,Tue,2014-01-14T09:30:57Z
9,36.07664273,24.85761887,2014-01-14,18:13,82,18,Tue,2014-01-14T10:13:13Z
9,36.08430906,24.8563197,2014-01-14,19:37,721,19,Tue,2014-01-14T11:37:11Z
9,36.082794,24.85197219,2014-01-15,07:39,38,07,Wed,2014-01-14T23:39:58Z
9,36.04803093,24.87957133,2014-01-15,08:38,219,08,Wed,2014-01-15T00:38:14Z
9,36.07663798,24.85763634,2014-01-15,12:26,84,12,Wed,2014-01-15T04:26:27Z
9,36.04802576,24.87956661,2014-01-15,13:58,212,13,Wed,2014-01-15T05:58:27Z
9,36.08181715,24.85907955,2014-01-15,17:39,171,17,Wed,2014-01-15T09:39:59Z
9,36.08422846,24.85638433,2014-01-15,20:33,697,20,Wed,2014-01-15T12:33:13Z
9,36.04802794,24.87957232,2014-01-16,08:20,237,08,Thu,2014-01-16T00:20:11Z
9,36.05575307,24.90250544,2014-01-16,12:20,109,12,Thu,2014-01-16T04:20:42Z
9,36.04802772,24.87956761,2014-01-16,14:10,188,14,Thu,2014-01-16T06:10:42Z
9,36.08431348,24.85643322,2014-01-16,17:29,82,17,Thu,2014-01-16T09:29:57Z
9,36.05282842,24.86799073,2014-01-16,18:59,110,18,Thu,2014-01-16T10:59:59Z
9,36.084288720000004,24.85638404,2014-01-16,20:55,641,20,Thu,2014-01-16T12:55:07Z
9,36.08172919,24.85095965,2014-01-17,07:38,32,07,Fri,2014-01-16T23:38:39Z
9,36.04807951,24.87957087,2014-01-17,08:31,28,08,Fri,2014-01-17T00:31:10Z
9,36.04802661,24.8795742,2014-01-17,08:58,206,08,Fri,2014-01-17T00:58:56Z
9,36.07664777,24.85761808,2014-01-17,12:34,96,12,Fri,2014-01-17T04:34:27Z
9,36.04802976,24.87956777,2014-01-17,14:13,179,14,Fri,2014-01-17T06:13:27Z
9,36.08423662,24.8563724,2014-01-17,17:22,87,17,Fri,2014-01-17T09:22:57Z
9,36.07666772,24.85756929,2014-01-17,18:53,94,18,Fri,2014-01-17T10:53:01Z
9,36.08431288,24.85638345,2014-01-17,20:29,981,20,Fri,2014-01-17T12:29:13Z
9,36.07668842,24.85761717,2014-01-18,12:51,31,12,Sat,2014-01-18T04:51:13Z
9,36.05493404,24.90186524,2014-01-18,13:33,141,13,Sat,2014-01-18T05:33:48Z
9,36.06461524,24.88241681,2014-01-18,15:59,141,15,Sat,2014-01-18T07:59:59Z
9,36.07662089,24.85759705,2014-01-18,18:23,131,18,Sat,2014-01-18T10:23:13Z
9,36.08429059,24.8564021,2014-01-18,20:36,201,20,Sat,2014-01-18T12:36:11Z
9,36.08432477,24.85645418,2014-01-18,23:57,1103,23,Sat,2014-01-18T15:57:01Z
9,36.07666025,24.85760443,2014-01-19,18:22,121,18,Sun,2014-01-19T10:22:13Z
9,36.0843002,24.85630098,2014-01-19,20:25,0,20,Sun,2014-01-19T12:25:10Z
10,36.07682482,24.86588655,2014-01-06,06:57,0,06,Mon,2014-01-05T22:57:01Z
10,36.07333841,24.86419877,2014-01-06,07:01,33,07,Mon,2014-01-05T23:01:01Z
10,36.04802941,24.87956634,2014-01-06,07:47,245,07,Mon,2014-01-05T23:47:19Z
10,36.05448744,24.89991204,2014-01-06,11:56,64,11,Mon,2014-01-06T03:56:01Z
10,36.04802448,24.87956581,2014-01-06,13:03,311,13,Mon,2014-01-06T05:03:23Z
10,36.07685751,24.8658941,2014-01-06,18:21,87,18,Mon,2014-01-06T10:21:59Z
10,36.07665466,24.85760764,2014-01-06,19:54,123,19,Mon,2014-01-06T11:54:01Z
10,36.07678774,24.86587144,2014-01-06,21:58,12,21,Mon,2014-01-06T13:58:44Z
10,36.07684354,24.86588553,2014-01-06,22:11,547,22,Mon,2014-01-06T14:11:01Z
10,36.07332532,24.86418984,2014-01-07,07:19,17,07,Tue,2014-01-06T23:19:44Z
10,36.04802515,24.87957681,2014-01-07,07:50,260,07,Tue,2014-01-06T23:50:19Z
10,36.05981728,24.85802292,2014-01-07,12:16,71,12,Tue,2014-01-07T04:16:16Z
10,36.04802925,24.87957391,2014-01-07,13:33,280,13,Tue,2014-01-07T05:33:16Z
10,36.07684845,24.86590036,2014-01-07,18:20,91,18,Tue,2014-01-07T10:20:59Z
10,36.07663382,24.85760204,2014-01-07,19:55,121,19,Tue,2014-01-07T11:55:01Z
10,36.07680148,24.86588509,2014-01-07,21:57,504,21,Tue,2014-01-07T13:57:44Z
10,36.07683699,24.86588886,2014-01-08,06:22,24,06,Wed,2014-01-07T22:22:01Z
10,36.07332763,24.86418879,2014-01-08,06:51,34,06,Wed,2014-01-07T22:51:01Z
10,36.04802217,24.87957526,2014-01-08,07:38,259,07,Wed,2014-01-07T23:38:19Z
10,36.07664559,24.8575823,2014-01-08,12:06,70,12,Wed,2014-01-08T04:06:27Z
10,36.04803084,24.87956582,2014-01-08,13:25,296,13,Wed,2014-01-08T05:25:27Z
10,36.07683648,24.86589213,2014-01-08,18:29,74,18,Wed,2014-01-08T10:29:01Z
10,36.07663525,24.85757655,2014-01-08,19:45,71,19,Wed,2014-01-08T11:45:01Z
10,36.07685033,24.86587986,2014-01-08,20:59,607,20,Wed,2014-01-08T12:59:01Z
10,36.07333947,24.86417056,2014-01-09,07:07,29,07,Thu,2014-01-08T23:07:44Z
10,36.0480286,24.87956611,2014-01-09,07:50,263,07,Thu,2014-01-08T23:50:19Z
10,36.05194917,24.87078851,2014-01-09,12:15,48,12,Thu,2014-01-09T04:15:05Z
10,36.04802972,24.87957541,2014-01-09,13:05,297,13,Thu,2014-01-09T05:05:05Z
10,36.07684601,24.86589731,2014-01-09,18:09,93,18,Thu,2014-01-09T10:09:59Z
10,36.07528973,24.85631535,2014-01-09,19:45,104,19,Thu,2014-01-09T11:45:09Z
10,36.07683629,24.865899,2014-01-09,21:31,9,21,Thu,2014-01-09T13:31:08Z
10,36.07683,24.86587498,2014-01-09,21:40,540,21,Thu,2014-01-09T13:40:01Z
10,36.07333185,24.86419864,2014-01-10,06:46,38,06,Fri,2014-01-09T22:46:01Z
10,36.04803218,24.87956712,2014-01-10,07:37,280,07,Fri,2014-01-09T23:37:19Z
10,36.07664221,24.85761132,2014-01-10,12:26,47,12,Fri,2014-01-10T04:26:27Z
10,36.04802848,24.87956755,2014-01-10,13:22,291,13,Fri,2014-01-10T05:22:27Z
10,36.07684883,24.86589755,2014-01-10,18:20,87,18,Fri,2014-01-10T10:20:59Z
10,36.07664976,24.8575753,2014-01-10,19:50,64,19,Fri,2014-01-10T11:50:01Z
10,36.07679337,24.86589049,2014-01-10,20:55,24,20,Fri,2014-01-10T12:55:44Z
10,36.07685474,24.8658919,2014-01-10,21:20,1260,21,Fri,2014-01-10T13:20:01Z
10,36.07664839,24.85757781,2014-01-11,18:21,91,18,Sat,2014-01-11T10:21:45Z
10,36.07682208,24.86588948,2014-01-11,19:54,1004,19,Sat,2014-01-11T11:54:45Z
10,36.05192922,24.87079812,2014-01-12,12:44,19,12,Sun,2014-01-12T04:44:56Z
10,36.08951424,24.86064573,2014-01-12,13:13,13,13,Sun,2014-01-12T05:13:34Z
10,36.08960158,24.86069606,2014-01-12,13:26,165,13,Sun,2014-01-12T05:26:35Z
10,36.07685141,24.86587484,2014-01-12,16:16,102,16,Sun,2014-01-12T08:16:39Z
10,36.07663197,24.85756812,2014-01-12,18:05,108,18,Sun,2014-01-12T10:05:01Z
10,36.07683696,24.86587174,2014-01-12,19:54,654,19,Sun,2014-01-12T11:54:45Z
10,36.0733494,24.86416616,2014-01-13,06:52,28,06,Mon,2014-01-12T22:52:01Z
10,36.04802194,24.87957229,2014-01-13,07:33,272,07,Mon,2014-01-12T23:33:19Z
10,36.05973244,24.8579914,2014-01-13,12:11,70,12,Mon,2014-01-13T04:11:16Z
10,36.04803123,24.87957309,2014-01-13,13:27,269,13,Mon,2014-01-13T05:27:16Z
10,36.07682684,24.86587656,2014-01-13,18:03,87,18,Mon,2014-01-13T10:03:59Z
10,36.07668714,24.85762116,2014-01-13,19:32,106,19,Mon,2014-01-13T11:32:45Z
10,36.07683097,24.86587011,2014-01-13,21:25,592,21,Mon,2014-01-13T13:25:01Z
10,36.07333786,24.86418425,2014-01-14,07:18,23,07,Tue,2014-01-13T23:18:44Z
10,36.0480289,24.87956777,2014-01-14,07:55,248,07,Tue,2014-01-13T23:55:19Z
10,36.06583875,24.85237938,2014-01-14,12:11,77,12,Tue,2014-01-14T04:11:26Z
10,36.04802816,24.87957619,2014-01-14,13:36,277,13,Tue,2014-01-14T05:36:26Z
10,36.07684439,24.86589053,2014-01-14,18:23,69,18,Tue,2014-01-14T10:23:01Z
10,36.07664075,24.85758029,2014-01-14,19:33,79,19,Tue,2014-01-14T11:33:45Z
10,36.07684893,24.86588059,2014-01-14,20:58,583,20,Tue,2014-01-14T12:58:01Z
10,36.07336601,24.86419215,2014-01-15,06:41,9,06,Wed,2014-01-14T22:41:59Z
10,36.07332761,24.86420434,2014-01-15,06:51,25,06,Wed,2014-01-14T22:51:01Z
10,36.04803189,24.87957453,2014-01-15,07:29,268,07,Wed,2014-01-14T23:29:19Z
10,36.07665708,24.85763689,2014-01-15,12:06,71,12,Wed,2014-01-15T04:06:27Z
10,36.0480255,24.87956506,2014-01-15,13:26,295,13,Wed,2014-01-15T05:26:27Z
10,36.07685769,24.86589273,2014-01-15,18:34,62,18,Wed,2014-01-15T10:34:01Z
10,36.05282402,24.8685926,2014-01-15,19:41,32,19,Wed,2014-01-15T11:41:09Z
10,36.07684563,24.86587324,2014-01-15,20:18,652,20,Wed,2014-01-15T12:18:09Z
10,36.0733323,24.86420193,2014-01-16,07:11,20,07,Thu,2014-01-15T23:11:44Z
10,36.04803004,24.87957569,2014-01-16,07:45,259,07,Thu,2014-01-15T23:45:19Z
10,36.07664683,24.85759002,2014-01-16,12:13,71,12,Thu,2014-01-16T04:13:27Z
10,36.04802487,24.87957681,2014-01-16,13:34,278,13,Thu,2014-01-16T05:34:13Z
10,36.07682603,24.8658795,2014-01-16,18:19,72,18,Thu,2014-01-16T10:19:59Z
10,36.07662683,24.85760918,2014-01-16,19:33,90,19,Thu,2014-01-16T11:33:45Z
10,36.07683603,24.86590177,2014-01-16,21:05,597,21,Thu,2014-01-16T13:05:45Z
10,36.07335179,24.86418635,2014-01-17,07:04,26,07,Fri,2014-01-16T23:04:44Z
10,36.0480322,24.87956649,2014-01-17,07:44,268,07,Fri,2014-01-16T23:44:19Z
10,36.06344617,24.85100715,2014-01-17,12:20,57,12,Fri,2014-01-17T04:20:17Z
10,36.04802103,24.87956554,2014-01-17,13:25,286,13,Fri,2014-01-17T05:25:17Z
10,36.07685562,24.86589405,2014-01-17,18:18,84,18,Fri,2014-01-17T10:18:59Z
10,36.07665016,24.85760311,2014-01-17,19:44,49,19,Fri,2014-01-17T11:44:45Z
10,36.07680048,24.86588661,2014-01-17,20:35,8,20,Fri,2014-01-17T12:35:44Z
10,36.07683697,24.86586716,2014-01-17,20:44,939,20,Fri,2014-01-17T12:44:01Z
10,36.06582046,24.8523652,2014-01-18,12:27,61,12,Sat,2014-01-18T04:27:33Z
10,36.06587263,24.8497954,2014-01-18,13:29,142,13,Sat,2014-01-18T05:29:31Z
10,36.07685092,24.86587767,2014-01-18,15:56,143,15,Sat,2014-01-18T07:56:59Z
10,36.07665259,24.85762613,2014-01-18,18:21,85,18,Sat,2014-01-18T10:21:45Z
10,36.0768349,24.8658969,2014-01-18,19:48,1006,19,Sat,2014-01-18T11:48:45Z
10,36.08962132,24.86067975,2014-01-19,12:39,202,12,Sun,2014-01-19T04:39:39Z
10,36.0768222,24.8658673,2014-01-19,16:06,31,16,Sun,2014-01-19T08:06:38Z
10,36.07683786,24.8658859,2014-01-19,16:38,102,16,Sun,2014-01-19T08:38:01Z
10,36.07668543,24.85763611,2014-01-19,18:21,84,18,Sun,2014-01-19T10:21:45Z
10,36.07676299,24.86585896,2014-01-19,19:47,0,19,Sun,2014-01-19T11:47:43Z
11,36.08418612,24.85897695,2014-01-06,07:02,0,07,Mon,2014-01-05T23:02:01Z
11,36.08174553,24.85095841,2014-01-06,07:05,44,07,Mon,2014-01-05T23:05:32Z
11,36.04802262,24.87957334,2014-01-06,08:10,242,08,Mon,2014-01-06T00:10:11Z
11,36.06584812,24.85238463,2014-01-06,12:20,95,12,Mon,2014-01-06T04:20:26Z
11,36.04803244,24.87957025,2014-01-06,14:03,192,14,Mon,2014-01-06T06:03:26Z
11,36.08412021,24.85896606,2014-01-06,17:25,66,17,Mon,2014-01-06T09:25:27Z
11,36.07663593,24.85762841,2014-01-06,18:32,116,18,Mon,2014-01-06T10:32:44Z
11,36.08416049,24.85899379,2014-01-06,20:30,665,20,Mon,2014-01-06T12:30:44Z
11,36.08182681,24.85086542,2014-01-07,07:39,19,07,Tue,2014-01-06T23:39:32Z
11,36.04802977,24.87957344,2014-01-07,08:19,225,08,Tue,2014-01-07T00:19:11Z
11,36.05194561,24.87079288,2014-01-07,12:06,113,12,Tue,2014-01-07T04:06:05Z
11,36.0480235,24.87956943,2014-01-07,14:01,204,14,Tue,2014-01-07T06:01:05Z
11,36.08416357,24.85905306,2014-01-07,17:35,98,17,Tue,2014-01-07T09:35:27Z
11,36.07664481,24.85763707,2014-01-07,19:14,80,19,Tue,2014-01-07T11:14:44Z
11,36.08419069,24.85897676,2014-01-07,20:41,653,20,Tue,2014-01-07T12:41:34Z
11,36.08178892,24.85092381,2014-01-08,07:38,10,07,Wed,2014-01-07T23:38:32Z
11,36.04803204,24.87957621,2014-01-08,08:09,257,08,Wed,2014-01-08T00:09:11Z
11,36.07666765,24.85757697,2014-01-08,12:35,58,12,Wed,2014-01-08T04:35:27Z
11,36.04802991,24.87957384,2014-01-08,13:42,209,13,Wed,2014-01-08T05:42:27Z
11,36.08419871,24.85904541,2014-01-08,17:21,61,17,Wed,2014-01-08T09:21:27Z
11,36.07668977,24.85759439,2014-01-08,18:23,112,18,Wed,2014-01-08T10:23:44Z
11,36.08415252,24.85904277,2014-01-08,20:17,664,20,Wed,2014-01-08T12:17:44Z
11,36.08173988,24.85092148,2014-01-09,07:25,42,07,Thu,2014-01-08T23:25:32Z
11,36.04802376,24.87957151,2014-01-09,08:28,222,08,Thu,2014-01-09T00:28:11Z
11,36.0766667,24.85757443,2014-01-09,12:19,81,12,Thu,2014-01-09T04:19:27Z
11,36.04802658,24.87957109,2014-01-09,13:49,217,13,Thu,2014-01-09T05:49:27Z
11,36.08413323,24.85899886,2014-01-09,17:36,90,17,Thu,2014-01-09T09:36:27Z
11,36.05501772,24.90186972,2014-01-09,19:19,69,19,Thu,2014-01-09T11:19:01Z
11,36.08418432,24.85903942,2014-01-09,20:41,625,20,Thu,2014-01-09T12:41:01Z
11,36.08175602,24.85092237,2014-01-10,07:09,41,07,Fri,2014-01-09T23:09:32Z
11,36.04802634,24.87956617,2014-01-10,08:11,246,08,Fri,2014-01-10T00:11:11Z
11,36.05575373,24.90255058,2014-01-10,12:20,98,12,Fri,2014-01-10T04:20:42Z
11,36.04802218,24.87956791,2014-01-10,14:02,209,14,Fri,2014-01-10T06:02:42Z
11,36.08415811,24.85897843,2014-01-10,17:42,63,17,Fri,2014-01-10T09:42:27Z
11,36.08548292,24.86037343,2014-01-10,18:45,278,18,Fri,2014-01-10T10:45:31Z
11,36.08415271,24.85897961,2014-01-10,23:23,804,23,Fri,2014-01-10T15:23:31Z
11,36.0545242,24.89990954,2014-01-11,12:59,52,12,Sat,2014-01-11T04:59:37Z
11,36.0841257,24.85897346,2014-01-11,14:04,1708,14,Sat,2014-01-11T06:04:37Z
11,36.07667028,24.85763324,2014-01-12,18:34,48,18,Sun,2014-01-12T10:34:44Z
11,36.0842063,24.85896939,2014-01-12,19:26,736,19,Sun,2014-01-12T11:26:01Z
11,36.08180213,24.85086637,2014-01-13,07:45,21,07,Mon,2014-01-12T23:45:32Z
11,36.04802534,24.87957518,2014-01-13,08:27,231,08,Mon,2014-01-13T00:27:11Z
11,36.06344247,24.85100147,2014-01-13,12:26,69,12,Mon,2014-01-13T04:26:17Z
11,36.04802307,24.8795671,2014-01-13,13:43,228,13,Mon,2014-01-13T05:43:17Z
11,36.08413468,24.85897441,2014-01-13,17:41,58,17,Mon,2014-01-13T09:41:27Z
11,36.07528218,24.85627632,2014-01-13,18:41,128,18,Mon,2014-01-13T10:41:09Z
11,36.08419372,24.85902288,2014-01-13,20:52,626,20,Mon,2014-01-13T12:52:01Z
11,36.08175795,24.85096007,2014-01-14,07:21,27,07,Tue,2014-01-13T23:21:32Z
11,36.04802787,24.87956848,2014-01-14,08:09,246,08,Tue,2014-01-14T00:09:11Z
11,36.06584228,24.85238029,2014-01-14,12:23,89,12,Tue,2014-01-14T04:23:26Z
11,36.0480306,24.87957573,2014-01-14,14:00,195,14,Tue,2014-01-14T06:00:26Z
11,36.08412309,24.85902089,2014-01-14,17:25,866,17,Tue,2014-01-14T09:25:27Z
11,36.08173851,24.85093428,2014-01-15,07:54,17,07,Wed,2014-01-14T23:54:32Z
11,36.04803068,24.87956697,2014-01-15,08:32,205,08,Wed,2014-01-15T00:32:11Z
11,36.05193787,24.87080068,2014-01-15,11:59,98,11,Wed,2014-01-15T03:59:05Z
11,36.04802823,24.87957505,2014-01-15,13:39,208,13,Wed,2014-01-15T05:39:05Z
11,36.08416568,24.85902609,2014-01-15,17:17,52,17,Wed,2014-01-15T09:17:27Z
11,36.07662588,24.85762584,2014-01-15,18:10,141,18,Wed,2014-01-15T10:10:44Z
11,36.08419411,24.85897785,2014-01-15,20:33,666,20,Wed,2014-01-15T12:33:44Z
11,36.08177363,24.85095457,2014-01-16,07:43,27,07,Thu,2014-01-15T23:43:32Z
11,36.04802786,24.8795692,2014-01-16,08:31,207,08,Thu,2014-01-16T00:31:11Z
11,36.07667191,24.8576397,2014-01-16,12:07,104,12,Thu,2014-01-16T04:07:27Z
11,36.04803032,24.8795747,2014-01-16,14:00,199,14,Thu,2014-01-16T06:00:27Z
11,36.08413187,24.85896836,2014-01-16,17:29,62,17,Thu,2014-01-16T09:29:27Z
11,36.07669626,24.85759909,2014-01-16,18:32,110,18,Thu,2014-01-16T10:32:44Z
11,36.08416649,24.8590353,2014-01-16,20:24,675,20,Thu,2014-01-16T12:24:44Z
11,36.08176502,24.85094733,2014-01-17,07:43,14,07,Fri,2014-01-16T23:43:32Z
11,36.04803193,24.87957141,2014-01-17,08:18,220,08,Fri,2014-01-17T00:18:11Z
11,36.05449585,24.89993929,2014-01-17,12:01,112,12,Fri,2014-01-17T04:01:23Z
11,36.0480299,24.87956498,2014-01-17,13:56,206,13,Fri,2014-01-17T05:56:23Z
11,36.08419626,24.85896462,2014-01-17,17:32,51,17,Fri,2014-01-17T09:32:27Z
11,36.07523212,24.85634759,2014-01-17,18:25,81,18,Fri,2014-01-17T10:25:09Z
11,36.08417139,24.85899695,2014-01-17,19:48,1016,19,Fri,2014-01-17T11:48:09Z
11,36.06582708,24.85239166,2014-01-18,12:48,72,12,Sat,2014-01-18T04:48:37Z
11,36.08413516,24.85902315,2014-01-18,14:05,268,14,Sat,2014-01-18T06:05:37Z
11,36.0766496,24.85760925,2014-01-18,18:35,47,18,Sat,2014-01-18T10:35:44Z
11,36.08414179,24.85897309,2014-01-18,19:24,1375,19,Sat,2014-01-18T11:24:44Z
11,36.07663492,24.85762755,2014-01-19,18:21,84,18,Sun,2014-01-19T10:21:44Z
11,36.08412884,24.85905231,2014-01-19,19:47,0,19,Sun,2014-01-19T11:47:42Z
12,36.06782827,24.899077,2014-01-06,07:05,0,07,Mon,2014-01-05T23:05:01Z
12,36.06363867,24.88592673,2014-01-06,07:11,33,07,Mon,2014-01-05T23:11:16Z
12,36.04803041,24.87957301,2014-01-06,07:51,277,07,Mon,2014-01-05T23:51:09Z
12,36.06344216,24.85099869,2014-01-06,12:36,96,12,Mon,2014-01-06T04:36:17Z
12,36.04802574,24.87957537,2014-01-06,14:23,169,14,Mon,2014-01-06T06:23:01Z
12,36.06775761,24.89907808,2014-01-06,17:18,93,17,Mon,2014-01-06T09:18:41Z
12,36.0557322,24.90254205,2014-01-06,18:55,102,18,Mon,2014-01-06T10:55:19Z
12,36.06783021,24.89912155,2014-01-06,20:41,627,20,Mon,2014-01-06T12:41:01Z
12,36.06367238,24.88594414,2014-01-07,07:14,38,07,Tue,2014-01-06T23:14:16Z
12,36.04803029,24.879576,2014-01-07,07:59,248,07,Tue,2014-01-06T23:59:09Z
12,36.06583336,24.85239172,2014-01-07,12:15,93,12,Tue,2014-01-07T04:15:26Z
12,36.04802331,24.87957453,2014-01-07,13:56,199,13,Tue,2014-01-07T05:56:26Z
12,36.067846780000004,24.89912552,2014-01-07,17:21,828,17,Tue,2014-01-07T09:21:41Z
12,36.06362448,24.88591142,2014-01-08,07:16,31,07,Wed,2014-01-07T23:16:16Z
12,36.04803092,24.87957078,2014-01-08,07:54,260,07,Wed,2014-01-07T23:54:09Z
12,36.05450529,24.89988434,2014-01-08,12:17,111,12,Wed,2014-01-08T04:17:23Z
12,36.04803242,24.87956942,2014-01-08,14:11,197,14,Wed,2014-01-08T06:11:23Z
12,36.0678424,24.89916691,2014-01-08,17:34,107,17,Wed,2014-01-08T09:34:41Z
12,36.06038375,24.85656831,2014-01-08,19:33,91,19,Wed,2014-01-08T11:33:01Z
12,36.06785144,24.89913531,2014-01-08,21:15,589,21,Wed,2014-01-08T13:15:01Z
12,36.06369265,24.88586606,2014-01-09,07:10,41,07,Thu,2014-01-08T23:10:16Z
12,36.04802775,24.87956884,2014-01-09,07:58,274,07,Thu,2014-01-08T23:58:09Z
12,36.05194006,24.87081658,2014-01-09,12:34,96,12,Thu,2014-01-09T04:34:05Z
12,36.04802369,24.87957124,2014-01-09,14:12,182,14,Thu,2014-01-09T06:12:05Z
12,36.06782723,24.89916103,2014-01-09,17:20,848,17,Thu,2014-01-09T09:20:41Z
12,36.06363494,24.88591991,2014-01-10,07:35,17,07,Fri,2014-01-09T23:35:16Z
12,36.04802109,24.8795754,2014-01-10,07:59,263,07,Fri,2014-01-09T23:59:09Z
12,36.05449773,24.89996523,2014-01-10,12:25,108,12,Fri,2014-01-10T04:25:23Z
12,36.04802246,24.87956773,2014-01-10,14:16,178,14,Fri,2014-01-10T06:16:23Z
12,36.06772571,24.89910831,2014-01-10,17:20,96,17,Fri,2014-01-10T09:20:41Z
12,36.05579659,24.90255973,2014-01-10,19:00,88,19,Fri,2014-01-10T11:00:19Z
12,36.06781595,24.89912887,2014-01-10,20:31,990,20,Fri,2014-01-10T12:31:19Z
12,36.06586962,24.85237454,2014-01-11,13:11,13,13,Sat,2014-01-11T05:11:04Z
12,36.06584556,24.85237445,2014-01-11,13:24,54,13,Sat,2014-01-11T05:24:01Z
12,36.06773236,24.89916757,2014-01-11,14:28,237,14,Sat,2014-01-11T06:28:05Z
12,36.06582771,24.85237703,2014-01-11,18:35,119,18,Sat,2014-01-11T10:35:05Z
12,36.06772981,24.89915224,2014-01-11,20:44,10,20,Sat,2014-01-11T12:44:03Z
12,36.06776675,24.899171,2014-01-11,20:54,1293,20,Sat,2014-01-11T12:54:01Z
12,36.05579024,24.90250775,2014-01-12,18:31,58,18,Sun,2014-01-12T10:31:01Z
12,36.06772742,24.89919259,2014-01-12,19:32,727,19,Sun,2014-01-12T11:32:19Z
12,36.06364205,24.88588706,2014-01-13,07:45,12,07,Mon,2014-01-12T23:45:16Z
12,36.04802768,24.87957656,2014-01-13,08:04,247,08,Mon,2014-01-13T00:04:09Z
12,36.05581918,24.90248716,2014-01-13,12:14,104,12,Mon,2014-01-13T04:14:42Z
12,36.04803299,24.87956995,2014-01-13,14:02,6,14,Mon,2014-01-13T06:02:41Z
