id,lat,long,date,time,diff,hr,weekday,Timestamp,period
10,36.07335179,24.86418635,17/1/14,7:04,26,7,Fri,2014-01-16T23:04:44Z,morning
10,36.0480322,24.87956649,17/1/14,7:44,268,7,Fri,2014-01-16T23:44:19Z,morning
10,36.06344617,24.85100715,17/1/14,12:20,57,12,Fri,2014-01-17T04:20:17Z,lunch
10,36.04802103,24.87956554,17/1/14,13:25,286,13,Fri,2014-01-17T05:25:17Z,lunch
10,36.07685562,24.86589405,17/1/14,18:18,84,18,Fri,2014-01-17T10:18:59Z,afternoon
10,36.07665016,24.85760311,17/1/14,19:44,49,19,Fri,2014-01-17T11:44:45Z,afternoon
10,36.07680048,24.86588661,17/1/14,20:35,8,20,Fri,2014-01-17T12:35:44Z,dinner
10,36.07683697,24.86586716,17/1/14,20:44,939,20,Fri,2014-01-17T12:44:01Z,dinner
10,36.06582046,24.8523652,18/1/14,12:27,61,12,Sat,2014-01-18T04:27:33Z,lunch
10,36.06587263,24.8497954,18/1/14,13:29,142,13,Sat,2014-01-18T05:29:31Z,lunch
10,36.07685092,24.86587767,18/1/14,15:56,143,15,Sat,2014-01-18T07:56:59Z,afternoon
10,36.07665259,24.85762613,18/1/14,18:21,85,18,Sat,2014-01-18T10:21:45Z,afternoon
10,36.0768349,24.8658969,18/1/14,19:48,1006,19,Sat,2014-01-18T11:48:45Z,afternoon
10,36.08962132,24.86067975,19/1/14,12:39,202,12,Sun,2014-01-19T04:39:39Z,lunch
10,36.0768222,24.8658673,19/1/14,16:06,31,16,Sun,2014-01-19T08:06:38Z,afternoon
10,36.07683786,24.8658859,19/1/14,16:38,102,16,Sun,2014-01-19T08:38:01Z,afternoon
10,36.07668543,24.85763611,19/1/14,18:21,84,18,Sun,2014-01-19T10:21:45Z,afternoon
10,36.07676299,24.86585896,19/1/14,19:47,0,19,Sun,2014-01-19T11:47:43Z,afternoon
11,36.08418612,24.85897695,6/1/14,7:02,0,7,Mon,2014-01-05T23:02:01Z,morning
11,36.08174553,24.85095841,6/1/14,7:05,44,7,Mon,2014-01-05T23:05:32Z,morning
11,36.04802262,24.87957334,6/1/14,8:10,242,8,Mon,2014-01-06T00:10:11Z,morning
11,36.06584812,24.85238463,6/1/14,12:20,95,12,Mon,2014-01-06T04:20:26Z,lunch
11,36.04803244,24.87957025,6/1/14,14:03,192,14,Mon,2014-01-06T06:03:26Z,lunch
11,36.08412021,24.85896606,6/1/14,17:25,66,17,Mon,2014-01-06T09:25:27Z,afternoon
11,36.07663593,24.85762841,6/1/14,18:32,116,18,Mon,2014-01-06T10:32:44Z,afternoon
11,36.08416049,24.85899379,6/1/14,20:30,665,20,Mon,2014-01-06T12:30:44Z,dinner
11,36.08182681,24.85086542,7/1/14,7:39,19,7,Tue,2014-01-06T23:39:32Z,morning
11,36.04802977,24.87957344,7/1/14,8:19,225,8,Tue,2014-01-07T00:19:11Z,morning
11,36.05194561,24.87079288,7/1/14,12:06,113,12,Tue,2014-01-07T04:06:05Z,lunch
11,36.0480235,24.87956943,7/1/14,14:01,204,14,Tue,2014-01-07T06:01:05Z,lunch
11,36.08416357,24.85905306,7/1/14,17:35,98,17,Tue,2014-01-07T09:35:27Z,afternoon
11,36.07664481,24.85763707,7/1/14,19:14,80,19,Tue,2014-01-07T11:14:44Z,afternoon
11,36.08419069,24.85897676,7/1/14,20:41,653,20,Tue,2014-01-07T12:41:34Z,dinner
11,36.08178892,24.85092381,8/1/14,7:38,10,7,Wed,2014-01-07T23:38:32Z,morning
11,36.04803204,24.87957621,8/1/14,8:09,257,8,Wed,2014-01-08T00:09:11Z,morning
11,36.07666765,24.85757697,8/1/14,12:35,58,12,Wed,2014-01-08T04:35:27Z,lunch
11,36.04802991,24.87957384,8/1/14,13:42,209,13,Wed,2014-01-08T05:42:27Z,lunch
11,36.08419871,24.85904541,8/1/14,17:21,61,17,Wed,2014-01-08T09:21:27Z,afternoon
11,36.07668977,24.85759439,8/1/14,18:23,112,18,Wed,2014-01-08T10:23:44Z,afternoon
11,36.08415252,24.85904277,8/1/14,20:17,664,20,Wed,2014-01-08T12:17:44Z,dinner
11,36.08173988,24.85092148,9/1/14,7:25,42,7,Thu,2014-01-08T23:25:32Z,morning
11,36.04802376,24.87957151,9/1/14,8:28,222,8,Thu,2014-01-09T00:28:11Z,morning
11,36.0766667,24.85757443,9/1/14,12:19,81,12,Thu,2014-01-09T04:19:27Z,lunch
11,36.04802658,24.87957109,9/1/14,13:49,217,13,Thu,2014-01-09T05:49:27Z,lunch
11,36.08413323,24.85899886,9/1/14,17:36,90,17,Thu,2014-01-09T09:36:27Z,afternoon
11,36.05501772,24.90186972,9/1/14,19:19,69,19,Thu,2014-01-09T11:19:01Z,afternoon
11,36.08418432,24.85903942,9/1/14,20:41,625,20,Thu,2014-01-09T12:41:01Z,dinner
11,36.08175602,24.85092237,10/1/14,7:09,41,7,Fri,2014-01-09T23:09:32Z,morning
11,36.04802634,24.87956617,10/1/14,8:11,246,8,Fri,2014-01-10T00:11:11Z,morning
11,36.05575373,24.90255058,10/1/14,12:20,98,12,Fri,2014-01-10T04:20:42Z,lunch
11,36.04802218,24.87956791,10/1/14,14:02,209,14,Fri,2014-01-10T06:02:42Z,lunch
11,36.08415811,24.85897843,10/1/14,17:42,63,17,Fri,2014-01-10T09:42:27Z,afternoon
11,36.08548292,24.86037343,10/1/14,18:45,278,18,Fri,2014-01-10T10:45:31Z,afternoon
11,36.08415271,24.85897961,10/1/14,23:23,804,23,Fri,2014-01-10T15:23:31Z,night
11,36.0545242,24.89990954,11/1/14,12:59,52,12,Sat,2014-01-11T04:59:37Z,lunch
11,36.0841257,24.85897346,11/1/14,14:04,1708,14,Sat,2014-01-11T06:04:37Z,lunch
11,36.07667028,24.85763324,12/1/14,18:34,48,18,Sun,2014-01-12T10:34:44Z,afternoon
11,36.0842063,24.85896939,12/1/14,19:26,736,19,Sun,2014-01-12T11:26:01Z,afternoon
11,36.08180213,24.85086637,13/1/14,7:45,21,7,Mon,2014-01-12T23:45:32Z,morning
11,36.04802534,24.87957518,13/1/14,8:27,231,8,Mon,2014-01-13T00:27:11Z,morning
11,36.06344247,24.85100147,13/1/14,12:26,69,12,Mon,2014-01-13T04:26:17Z,lunch
11,36.04802307,24.8795671,13/1/14,13:43,228,13,Mon,2014-01-13T05:43:17Z,lunch
11,36.08413468,24.85897441,13/1/14,17:41,58,17,Mon,2014-01-13T09:41:27Z,afternoon
11,36.07528218,24.85627632,13/1/14,18:41,128,18,Mon,2014-01-13T10:41:09Z,afternoon
11,36.08419372,24.85902288,13/1/14,20:52,626,20,Mon,2014-01-13T12:52:01Z,dinner
11,36.08175795,24.85096007,14/1/14,7:21,27,7,Tue,2014-01-13T23:21:32Z,morning
11,36.04802787,24.87956848,14/1/14,8:09,246,8,Tue,2014-01-14T00:09:11Z,morning
11,36.06584228,24.85238029,14/1/14,12:23,89,12,Tue,2014-01-14T04:23:26Z,lunch
11,36.0480306,24.87957573,14/1/14,14:00,195,14,Tue,2014-01-14T06:00:26Z,lunch
11,36.08412309,24.85902089,14/1/14,17:25,866,17,Tue,2014-01-14T09:25:27Z,afternoon
11,36.08173851,24.85093428,15/1/14,7:54,17,7,Wed,2014-01-14T23:54:32Z,morning
11,36.04803068,24.87956697,15/1/14,8:32,205,8,Wed,2014-01-15T00:32:11Z,morning
11,36.05193787,24.87080068,15/1/14,11:59,98,11,Wed,2014-01-15T03:59:05Z,morning
11,36.04802823,24.87957505,15/1/14,13:39,208,13,Wed,2014-01-15T05:39:05Z,lunch
11,36.08416568,24.85902609,15/1/14,17:17,52,17,Wed,2014-01-15T09:17:27Z,afternoon
11,36.07662588,24.85762584,15/1/14,18:10,141,18,Wed,2014-01-15T10:10:44Z,afternoon
11,36.08419411,24.85897785,15/1/14,20:33,666,20,Wed,2014-01-15T12:33:44Z,dinner
11,36.08177363,24.85095457,16/1/14,7:43,27,7,Thu,2014-01-15T23:43:32Z,morning
11,36.04802786,24.8795692,16/1/14,8:31,207,8,Thu,2014-01-16T00:31:11Z,morning
11,36.07667191,24.8576397,16/1/14,12:07,104,12,Thu,2014-01-16T04:07:27Z,lunch
11,36.04803032,24.8795747,16/1/14,14:00,199,14,Thu,2014-01-16T06:00:27Z,lunch
11,36.08413187,24.85896836,16/1/14,17:29,62,17,Thu,2014-01-16T09:29:27Z,afternoon
11,36.07669626,24.85759909,16/1/14,18:32,110,18,Thu,2014-01-16T10:32:44Z,afternoon
11,36.08416649,24.8590353,16/1/14,20:24,675,20,Thu,2014-01-16T12:24:44Z,dinner
11,36.08176502,24.85094733,17/1/14,7:43,14,7,Fri,2014-01-16T23:43:32Z,morning
11,36.04803193,24.87957141,17/1/14,8:18,220,8,Fri,2014-01-17T00:18:11Z,morning
11,36.05449585,24.89993929,17/1/14,12:01,112,12,Fri,2014-01-17T04:01:23Z,lunch
11,36.0480299,24.87956498,17/1/14,13:56,206,13,Fri,2014-01-17T05:56:23Z,lunch
11,36.08419626,24.85896462,17/1/14,17:32,51,17,Fri,2014-01-17T09:32:27Z,afternoon
11,36.07523212,24.85634759,17/1/14,18:25,81,18,Fri,2014-01-17T10:25:09Z,afternoon
11,36.08417139,24.85899695,17/1/14,19:48,1016,19,Fri,2014-01-17T11:48:09Z,afternoon
11,36.06582708,24.85239166,18/1/14,12:48,72,12,Sat,2014-01-18T04:48:37Z,lunch
11,36.08413516,24.85902315,18/1/14,14:05,268,14,Sat,2014-01-18T06:05:37Z,lunch
11,36.0766496,24.85760925,18/1/14,18:35,47,18,Sat,2014-01-18T10:35:44Z,afternoon
11,36.08414179,24.85897309,18/1/14,19:24,1375,19,Sat,2014-01-18T11:24:44Z,afternoon
11,36.07663492,24.85762755,19/1/14,18:21,84,18,Sun,2014-01-19T10:21:44Z,afternoon
11,36.08412884,24.85905231,19/1/14,19:47,0,19,Sun,2014-01-19T11:47:42Z,afternoon
12,36.06782827,24.899077,6/1/14,7:05,0,7,Mon,2014-01-05T23:05:01Z,morning
12,36.06363867,24.88592673,6/1/14,7:11,33,7,Mon,2014-01-05T23:11:16Z,morning
12,36.04803041,24.87957301,6/1/14,7:51,277,7,Mon,2014-01-05T23:51:09Z,morning
12,36.06344216,24.85099869,6/1/14,12:36,96,12,Mon,2014-01-06T04:36:17Z,lunch
12,36.04802574,24.87957537,6/1/14,14:23,169,14,Mon,2014-01-06T06:23:01Z,lunch
12,36.06775761,24.89907808,6/1/14,17:18,93,17,Mon,2014-01-06T09:18:41Z,afternoon
12,36.0557322,24.90254205,6/1/14,18:55,102,18,Mon,2014-01-06T10:55:19Z,afternoon
12,36.06783021,24.89912155,6/1/14,20:41,627,20,Mon,2014-01-06T12:41:01Z,dinner
12,36.06367238,24.88594414,7/1/14,7:14,38,7,Tue,2014-01-06T23:14:16Z,morning
12,36.04803029,24.879576,7/1/14,7:59,248,7,Tue,2014-01-06T23:59:09Z,morning
12,36.06583336,24.85239172,7/1/14,12:15,93,12,Tue,2014-01-07T04:15:26Z,lunch
12,36.04802331,24.87957453,7/1/14,13:56,199,13,Tue,2014-01-07T05:56:26Z,lunch
12,36.06784678,24.89912552,7/1/14,17:21,828,17,Tue,2014-01-07T09:21:41Z,afternoon
12,36.06362448,24.88591142,8/1/14,7:16,31,7,Wed,2014-01-07T23:16:16Z,morning
12,36.04803092,24.87957078,8/1/14,7:54,260,7,Wed,2014-01-07T23:54:09Z,morning
12,36.05450529,24.89988434,8/1/14,12:17,111,12,Wed,2014-01-08T04:17:23Z,lunch
12,36.04803242,24.87956942,8/1/14,14:11,197,14,Wed,2014-01-08T06:11:23Z,lunch
12,36.0678424,24.89916691,8/1/14,17:34,107,17,Wed,2014-01-08T09:34:41Z,afternoon
12,36.06038375,24.85656831,8/1/14,19:33,91,19,Wed,2014-01-08T11:33:01Z,afternoon
12,36.06785144,24.89913531,8/1/14,21:15,589,21,Wed,2014-01-08T13:15:01Z,night
12,36.06369265,24.88586606,9/1/14,7:10,41,7,Thu,2014-01-08T23:10:16Z,morning
12,36.04802775,24.87956884,9/1/14,7:58,274,7,Thu,2014-01-08T23:58:09Z,morning
12,36.05194006,24.87081658,9/1/14,12:34,96,12,Thu,2014-01-09T04:34:05Z,lunch
12,36.04802369,24.87957124,9/1/14,14:12,182,14,Thu,2014-01-09T06:12:05Z,lunch
12,36.06782723,24.89916103,9/1/14,17:20,848,17,Thu,2014-01-09T09:20:41Z,afternoon
12,36.06363494,24.88591991,10/1/14,7:35,17,7,Fri,2014-01-09T23:35:16Z,morning
12,36.04802109,24.8795754,10/1/14,7:59,263,7,Fri,2014-01-09T23:59:09Z,morning
12,36.05449773,24.89996523,10/1/14,12:25,108,12,Fri,2014-01-10T04:25:23Z,lunch
12,36.04802246,24.87956773,10/1/14,14:16,178,14,Fri,2014-01-10T06:16:23Z,lunch
12,36.06772571,24.89910831,10/1/14,17:20,96,17,Fri,2014-01-10T09:20:41Z,afternoon
12,36.05579659,24.90255973,10/1/14,19:00,88,19,Fri,2014-01-10T11:00:19Z,afternoon
12,36.06781595,24.89912887,10/1/14,20:31,990,20,Fri,2014-01-10T12:31:19Z,dinner
12,36.06586962,24.85237454,11/1/14,13:11,13,13,Sat,2014-01-11T05:11:04Z,lunch
12,36.06584556,24.85237445,11/1/14,13:24,54,13,Sat,2014-01-11T05:24:01Z,lunch
12,36.06773236,24.89916757,11/1/14,14:28,237,14,Sat,2014-01-11T06:28:05Z,lunch
12,36.06582771,24.85237703,11/1/14,18:35,119,18,Sat,2014-01-11T10:35:05Z,afternoon
12,36.06772981,24.89915224,11/1/14,20:44,10,20,Sat,2014-01-11T12:44:03Z,dinner
12,36.06776675,24.899171,11/1/14,20:54,1293,20,Sat,2014-01-11T12:54:01Z,dinner
12,36.05579024,24.90250775,12/1/14,18:31,58,18,Sun,2014-01-12T10:31:01Z,afternoon
12,36.06772742,24.89919259,12/1/14,19:32,727,19,Sun,2014-01-12T11:32:19Z,afternoon
12,36.06364205,24.88588706,13/1/14,7:45,12,7,Mon,2014-01-12T23:45:16Z,morning
12,36.04802768,24.87957656,13/1/14,8:04,247,8,Mon,2014-01-13T00:04:09Z,morning
12,36.05581918,24.90248716,13/1/14,12:14,104,12,Mon,2014-01-13T04:14:42Z,lunch
12,36.04803299,24.87956995,13/1/14,14:02,6,14,Mon,2014-01-13T06:02:41Z,lunch
12,36.04802544,24.87956788,13/1/14,14:09,198,14,Mon,2014-01-13T06:09:01Z,lunch
12,36.06774798,24.89906735,13/1/14,17:33,75,17,Mon,2014-01-13T09:33:41Z,afternoon
12,36.05577947,24.9025267,13/1/14,18:52,137,18,Mon,2014-01-13T10:52:19Z,afternoon
12,36.06770151,24.89918017,13/1/14,21:12,7,21,Mon,2014-01-13T13:12:18Z,night
12,36.06778199,24.89909885,13/1/14,21:19,596,21,Mon,2014-01-13T13:19:01Z,night
12,36.06364973,24.88587372,14/1/14,7:21,29,7,Tue,2014-01-13T23:21:16Z,morning
12,36.0480259,24.87956533,14/1/14,7:57,248,7,Tue,2014-01-13T23:57:09Z,morning
12,36.05197523,24.87077007,14/1/14,12:07,114,12,Tue,2014-01-14T04:07:05Z,lunch
12,36.04803094,24.87957097,14/1/14,14:03,201,14,Tue,2014-01-14T06:03:05Z,lunch
12,36.06781731,24.89915958,14/1/14,17:30,115,17,Tue,2014-01-14T09:30:41Z,afternoon
12,36.05580573,24.90246507,14/1/14,19:29,33,19,Tue,2014-01-14T11:29:19Z,afternoon
12,36.06781135,24.89913767,14/1/14,20:05,666,20,Tue,2014-01-14T12:05:19Z,dinner
12,36.06368345,24.88590789,15/1/14,7:17,32,7,Wed,2014-01-14T23:17:16Z,morning
12,36.04803178,24.87957336,15/1/14,7:56,264,7,Wed,2014-01-14T23:56:09Z,morning
12,36.05195807,24.87080923,15/1/14,12:22,85,12,Wed,2014-01-15T04:22:05Z,lunch
12,36.0480321,24.87956518,15/1/14,13:49,224,13,Wed,2014-01-15T05:49:05Z,lunch
12,36.06779031,24.89918987,15/1/14,17:39,67,17,Wed,2014-01-15T09:39:41Z,afternoon
12,36.06582821,24.84978738,15/1/14,18:57,35,18,Wed,2014-01-15T10:57:35Z,afternoon
12,36.06780658,24.89908568,15/1/14,19:43,702,19,Wed,2014-01-15T11:43:35Z,afternoon
12,36.06365602,24.88589479,16/1/14,7:32,14,7,Thu,2014-01-15T23:32:16Z,morning
12,36.04803048,24.87957465,16/1/14,7:53,264,7,Thu,2014-01-15T23:53:09Z,morning
12,36.06346905,24.85103453,16/1/14,12:25,87,12,Thu,2014-01-16T04:25:17Z,lunch
12,36.0480253,24.87957429,16/1/14,14:00,219,14,Thu,2014-01-16T06:00:17Z,lunch
12,36.06776098,24.89907486,16/1/14,17:45,102,17,Thu,2014-01-16T09:45:41Z,afternoon
12,36.05574761,24.90248473,16/1/14,19:31,70,19,Thu,2014-01-16T11:31:19Z,afternoon
12,36.06774733,24.89916374,16/1/14,20:44,654,20,Thu,2014-01-16T12:44:19Z,dinner
12,36.04803227,24.87957264,17/1/14,7:49,277,7,Fri,2014-01-16T23:49:40Z,morning
12,36.06584683,24.8523665,17/1/14,12:35,92,12,Fri,2014-01-17T04:35:26Z,lunch
12,36.04803136,24.8795671,17/1/14,14:15,201,14,Fri,2014-01-17T06:15:26Z,lunch
12,36.06779136,24.89907134,17/1/14,17:42,70,17,Fri,2014-01-17T09:42:41Z,afternoon
12,36.06035379,24.85653534,17/1/14,19:03,108,19,Fri,2014-01-17T11:03:01Z,afternoon
12,36.06783486,24.89913116,17/1/14,21:01,2721,21,Fri,2014-01-17T13:01:01Z,night
12,36.05583715,24.90255629,19/1/14,18:25,113,18,Sun,2014-01-19T10:25:19Z,afternoon
12,36.06759293,24.8992379,19/1/14,20:21,0,20,Sun,2014-01-19T12:21:16Z,dinner
13,36.06043535,24.905569,6/1/14,7:27,0,7,Mon,2014-01-05T23:27:01Z,morning
13,36.05410986,24.9012369,6/1/14,7:29,33,7,Mon,2014-01-05T23:29:36Z,morning
13,36.04803188,24.87956805,6/1/14,8:08,241,8,Mon,2014-01-06T00:08:12Z,morning
13,36.05979141,24.85803821,6/1/14,12:15,116,12,Mon,2014-01-06T04:15:16Z,lunch
13,36.04802533,24.87956811,6/1/14,14:17,203,14,Mon,2014-01-06T06:17:16Z,lunch
13,36.06034789,24.90568816,6/1/14,17:44,94,17,Mon,2014-01-06T09:44:46Z,afternoon
13,36.05575554,24.90252809,6/1/14,19:21,67,19,Mon,2014-01-06T11:21:47Z,afternoon
13,36.06035588,24.90561931,6/1/14,20:30,667,20,Mon,2014-01-06T12:30:05Z,dinner
13,36.05402982,24.9012263,7/1/14,7:39,31,7,Tue,2014-01-06T23:39:36Z,morning
13,36.04802449,24.87956816,7/1/14,8:16,207,8,Tue,2014-01-07T00:16:12Z,morning
13,36.06323975,24.90016646,7/1/14,11:54,24,11,Tue,2014-01-07T03:54:01Z,morning
13,36.06346302,24.85097413,7/1/14,12:27,91,12,Tue,2014-01-07T04:27:57Z,lunch
13,36.04802777,24.87957662,7/1/14,14:07,202,14,Tue,2014-01-07T06:07:17Z,lunch
13,36.06044201,24.90560022,7/1/14,17:33,62,17,Tue,2014-01-07T09:33:46Z,afternoon
13,36.05581565,24.90248224,7/1/14,18:37,73,18,Tue,2014-01-07T10:37:05Z,afternoon
13,36.06033621,24.90567974,7/1/14,19:52,685,19,Tue,2014-01-07T11:52:01Z,afternoon
13,36.05403277,24.90118612,8/1/14,7:19,45,7,Wed,2014-01-07T23:19:36Z,morning
13,36.04802362,24.87957543,8/1/14,8:10,234,8,Wed,2014-01-08T00:10:12Z,morning
13,36.05978825,24.85802081,8/1/14,12:10,103,12,Wed,2014-01-08T04:10:16Z,lunch
13,36.04802218,24.87957261,8/1/14,13:59,208,13,Wed,2014-01-08T05:59:16Z,lunch
13,36.06037737,24.9056699,8/1/14,17:31,94,17,Wed,2014-01-08T09:31:46Z,afternoon
13,36.05580473,24.90256079,8/1/14,19:07,116,19,Wed,2014-01-08T11:07:05Z,afternoon
13,36.06044475,24.90560219,8/1/14,21:04,642,21,Wed,2014-01-08T13:04:05Z,night
13,36.05407851,24.90121141,9/1/14,7:48,13,7,Thu,2014-01-08T23:48:36Z,morning
13,36.04802531,24.87956967,9/1/14,8:07,203,8,Thu,2014-01-09T00:07:12Z,morning
13,36.06948825,24.84152312,9/1/14,11:43,42,11,Thu,2014-01-09T03:43:24Z,morning
13,36.06342426,24.85099565,9/1/14,12:27,110,12,Thu,2014-01-09T04:27:46Z,lunch
13,36.04803147,24.87956519,9/1/14,14:26,174,14,Thu,2014-01-09T06:26:17Z,lunch
13,36.06044428,24.90567619,9/1/14,17:24,846,17,Thu,2014-01-09T09:24:46Z,afternoon
13,36.05410587,24.9012268,10/1/14,7:33,39,7,Fri,2014-01-09T23:33:36Z,morning
13,36.0480225,24.87957675,10/1/14,8:18,183,8,Fri,2014-01-10T00:18:12Z,morning
13,36.06323236,24.90006525,10/1/14,11:26,49,11,Fri,2014-01-10T03:26:58Z,morning
13,36.06342572,24.85098596,10/1/14,12:25,103,12,Fri,2014-01-10T04:25:57Z,lunch
13,36.04803225,24.8795762,10/1/14,14:17,191,14,Fri,2014-01-10T06:17:17Z,lunch
13,36.06043669,24.90563523,10/1/14,17:32,75,17,Fri,2014-01-10T09:32:46Z,afternoon
13,36.05283663,24.86858955,10/1/14,18:56,87,18,Fri,2014-01-10T10:56:13Z,afternoon
13,36.06041929,24.90567149,10/1/14,20:31,1317,20,Fri,2014-01-10T12:31:13Z,dinner
13,36.0658403,24.85238796,11/1/14,18:38,40,18,Sat,2014-01-11T10:38:45Z,afternoon
13,36.0603317,24.90567919,11/1/14,19:29,1029,19,Sat,2014-01-11T11:29:45Z,afternoon
13,36.05197174,24.87078921,12/1/14,12:46,44,12,Sun,2014-01-12T04:46:45Z,lunch
13,36.05282534,24.8686119,12/1/14,13:31,124,13,Sun,2014-01-12T05:31:52Z,lunch
13,36.06040612,24.90549611,12/1/14,15:44,9,15,Sun,2014-01-12T07:44:09Z,afternoon
13,36.06041284,24.90568472,12/1/14,15:53,977,15,Sun,2014-01-12T07:53:01Z,afternoon
13,36.05407249,24.9012505,13/1/14,8:12,11,8,Mon,2014-01-13T00:12:36Z,morning
13,36.04802744,24.87957554,13/1/14,8:29,202,8,Mon,2014-01-13T00:29:12Z,morning
13,36.05897187,24.89277118,13/1/14,11:55,37,11,Mon,2014-01-13T03:55:36Z,morning
13,36.06346957,24.85100347,13/1/14,12:42,71,12,Mon,2014-01-13T04:42:02Z,lunch
13,36.04802432,24.87956902,13/1/14,14:01,227,14,Mon,2014-01-13T06:01:17Z,lunch
13,36.06043997,24.90561627,13/1/14,17:52,79,17,Mon,2014-01-13T09:52:46Z,afternoon
13,36.0557371,24.90256751,13/1/14,19:14,68,19,Mon,2014-01-13T11:14:01Z,afternoon
13,36.06038489,24.905629,13/1/14,20:23,670,20,Mon,2014-01-13T12:23:05Z,dinner
13,36.05409885,24.90124705,14/1/14,7:35,29,7,Tue,2014-01-13T23:35:36Z,morning
13,36.04803092,24.8795671,14/1/14,8:10,255,8,Tue,2014-01-14T00:10:12Z,morning
13,36.05442227,24.8999754,14/1/14,12:28,95,12,Tue,2014-01-14T04:28:23Z,lunch
13,36.04803058,24.87957318,14/1/14,14:06,201,14,Tue,2014-01-14T06:06:23Z,lunch
13,36.06042625,24.9056267,14/1/14,17:31,103,17,Tue,2014-01-14T09:31:46Z,afternoon
13,36.05573012,24.90247529,14/1/14,19:16,80,19,Tue,2014-01-14T11:16:05Z,afternoon
13,36.06043268,24.90556634,14/1/14,20:41,631,20,Tue,2014-01-14T12:41:01Z,dinner
13,36.0540499,24.90122557,15/1/14,7:14,44,7,Wed,2014-01-14T23:14:36Z,morning
13,36.04802537,24.87957348,15/1/14,8:04,225,8,Wed,2014-01-15T00:04:12Z,morning
13,36.05892876,24.89277587,15/1/14,11:53,18,11,Wed,2014-01-15T03:53:36Z,morning
13,36.05980982,24.85797476,15/1/14,12:19,108,12,Wed,2014-01-15T04:19:21Z,lunch
13,36.04802974,24.87957313,15/1/14,14:13,206,14,Wed,2014-01-15T06:13:16Z,lunch
13,36.06039209,24.90559196,15/1/14,17:43,79,17,Wed,2014-01-15T09:43:46Z,afternoon
13,36.0603296,24.85656681,15/1/14,19:12,44,19,Wed,2014-01-15T11:12:51Z,afternoon
13,36.06040163,24.90567405,15/1/14,20:06,714,20,Wed,2014-01-15T12:06:51Z,dinner
13,36.05404259,24.90127051,16/1/14,8:03,16,8,Thu,2014-01-16T00:03:36Z,morning
13,36.04803105,24.87957419,16/1/14,8:25,185,8,Thu,2014-01-16T00:25:12Z,morning
13,36.05016898,24.90045428,16/1/14,11:33,53,11,Thu,2014-01-16T03:33:18Z,morning
13,36.05581139,24.90255342,16/1/14,12:27,82,12,Thu,2014-01-16T04:27:15Z,lunch
13,36.04802159,24.87956503,16/1/14,13:52,215,13,Thu,2014-01-16T05:52:42Z,lunch
13,36.06039571,24.90559788,16/1/14,17:32,62,17,Thu,2014-01-16T09:32:46Z,afternoon
13,36.07522191,24.85626448,16/1/14,18:45,101,18,Thu,2014-01-16T10:45:26Z,afternoon
13,36.06041996,24.90564076,16/1/14,20:36,662,20,Thu,2014-01-16T12:36:25Z,dinner
13,36.05411816,24.9012048,17/1/14,7:40,43,7,Fri,2014-01-16T23:40:36Z,morning
13,36.04802187,24.87957141,17/1/14,8:29,158,8,Fri,2014-01-17T00:29:12Z,morning
13,36.08067825,24.84683236,17/1/14,11:19,44,11,Fri,2014-01-17T03:19:32Z,morning
13,36.05977401,24.85807445,17/1/14,12:10,108,12,Fri,2014-01-17T04:10:34Z,lunch
13,36.048029,24.87957579,17/1/14,14:05,204,14,Fri,2014-01-17T06:05:16Z,lunch
13,36.06041712,24.90559778,17/1/14,17:33,63,17,Fri,2014-01-17T09:33:46Z,afternoon
13,36.05580937,24.90255733,17/1/14,18:38,104,18,Fri,2014-01-17T10:38:05Z,afternoon
13,36.06039484,24.9055792,17/1/14,20:23,890,20,Fri,2014-01-17T12:23:05Z,dinner
13,36.08063286,24.84676787,18/1/14,11:26,48,11,Sat,2014-01-18T03:26:26Z,morning
13,36.08067087,24.84687083,18/1/14,12:14,45,12,Sat,2014-01-18T04:14:01Z,lunch
13,36.05444903,24.89986919,18/1/14,13:13,54,13,Sat,2014-01-18T05:13:42Z,lunch
13,36.06032707,24.90560515,18/1/14,14:09,265,14,Sat,2014-01-18T06:09:45Z,lunch
13,36.05450382,24.89991219,18/1/14,18:36,103,18,Sat,2014-01-18T10:36:45Z,afternoon
13,36.06043458,24.9055474,18/1/14,20:21,0,20,Sat,2014-01-18T12:21:43Z,dinner
14,36.0634252,24.89610631,6/1/14,7:26,0,7,Mon,2014-01-05T23:26:01Z,morning
14,36.063708,24.8859479,6/1/14,7:29,36,7,Mon,2014-01-05T23:29:46Z,morning
14,36.04802639,24.87957167,6/1/14,8:13,251,8,Mon,2014-01-06T00:13:09Z,morning
14,36.05453517,24.89994827,6/1/14,12:27,91,12,Mon,2014-01-06T04:27:23Z,lunch
14,36.04802693,24.87956699,6/1/14,14:01,211,14,Mon,2014-01-06T06:01:23Z,lunch
14,36.06333191,24.89607663,6/1/14,17:37,83,17,Mon,2014-01-06T09:37:39Z,afternoon
14,36.05448314,24.89993182,6/1/14,19:04,69,19,Mon,2014-01-06T11:04:05Z,afternoon
14,36.06343077,24.89612466,6/1/14,20:18,643,20,Mon,2014-01-06T12:18:01Z,dinner
14,36.06370292,24.88594185,7/1/14,7:04,38,7,Tue,2014-01-06T23:04:46Z,morning
14,36.04803085,24.87956572,7/1/14,7:50,262,7,Tue,2014-01-06T23:50:09Z,morning
14,36.0597426,24.85805218,7/1/14,12:18,102,12,Tue,2014-01-07T04:18:16Z,lunch
